episode,timestep,reward
9,800,-173.8356
17,1600,-188.3239
26,2400,-138.1593
32,3200,-121.6394
39,4000,-231.094
47,4800,-179.4851
55,5600,-164.0121
63,6400,-152.5037
71,7200,-146.3422
78,8000,-149.0245
86,8800,-131.0484
96,9600,-143.5961
104,10400,-152.8289
111,11200,-163.763
119,12000,-180.4244
126,12800,-202.5573
136,13600,-108.8615
145,14400,-88.6957
153,15200,-121.1152
160,16000,-121.9321
168,16800,-121.2279
175,17600,-121.6275
183,18400,-71.7623
192,19200,-72.1483
199,20000,-90.8065
206,20800,-61.7909
213,21600,-86.5014
222,22400,-52.9719
228,23200,-79.2584
236,24000,-39.2968
239,24800,-23.2555
244,25600,-28.9342
250,26400,-48.5469
253,27200,-24.9379
259,28000,-46.5848
263,28800,-108.3245
266,29600,-86.8778
270,30400,42.8611
273,31200,-13.9156
276,32000,10.4087
282,32800,11.3231
287,33600,-76.3756
290,34400,24.4082
293,35200,65.1308
296,36000,6.889
300,36800,-73.1681
305,37600,-41.5068
308,38400,-121.8452
312,39200,-101.0749
315,40000,-140.3844
317,40800,-106.2456
321,41600,-25.1662
323,42400,-44.9945
326,43200,-138.0132
328,44000,110.809
332,44800,49.8531
336,45600,-112.4209
340,46400,-4.5309
343,47200,-100.5514
346,48000,-44.481
349,48800,37.9756
352,49600,49.2768
355,50400,31.3574
357,51200,-10.0114
361,52000,-44.011
366,52800,-4.5225
369,53600,-60.488
371,54400,-64.5057
373,55200,-11.1871
375,56000,80.4679
378,56800,-39.1482
380,57600,-12.8104
384,58400,-14.525
386,59200,72.4223
389,60000,-69.1727
392,60800,-33.2552
396,61600,3.9619
398,62400,54.1928
400,63200,90.5925
402,64000,66.2824
405,64800,56.2864
408,65600,6.7414
412,66400,-7.201
414,67200,51.2071
418,68000,-31.2667
421,68800,13.7254
423,69600,122.9955
426,70400,-6.8456
428,71200,102.0672
430,72000,40.157
432,72800,-44.6308
434,73600,7.2648
437,74400,66.167
439,75200,11.552
442,76000,91.5114
444,76800,90.3649
446,77600,100.1154
448,78400,138.2486
450,79200,151.5998
452,80000,110.1623
454,80800,52.6365
457,81600,94.0921
461,82400,57.8608
463,83200,97.3056
465,84000,104.8984
467,84800,90.5363
471,85600,34.8498
473,86400,62.466
476,87200,21.1292
480,88000,16.1259
483,88800,73.6071
486,89600,23.659
490,90400,42.7965
492,91200,111.9789
495,92000,-21.3044
498,92800,79.0691
501,93600,77.7235
504,94400,74.5188
506,95200,49.4975
508,96000,103.484
512,96800,69.244
514,97600,131.0747
516,98400,-139.497
518,99200,80.2389
522,100000,29.9242
524,100800,154.1621
530,101600,35.0433
534,102400,14.5824
538,103200,67.6392
542,104000,61.9028
545,104800,27.3399
548,105600,-11.8796
550,106400,146.1035
552,107200,-100.998
554,108000,140.714
556,108800,120.2101
559,109600,109.7294
561,110400,121.6006
566,111200,-28.0448
570,112000,14.1634
573,112800,31.7214
575,113600,93.5494
579,114400,44.0069
581,115200,166.5167
583,116000,93.5004
586,116800,56.1113
588,117600,124.3677
591,118400,54.3469
593,119200,135.7171
595,120000,81.5408
597,120800,57.6389
599,121600,117.0401
602,122400,108.1027
606,123200,62.2317
608,124000,88.9077
610,124800,175.4413
612,125600,146.6902
616,126400,76.4576
619,127200,20.0998
624,128000,44.1123
627,128800,76.847
629,129600,166.3053
632,130400,87.9849
634,131200,11.6342
637,132000,79.9107
639,132800,43.0471
641,133600,122.6179
643,134400,124.7255
647,135200,29.2996
649,136000,127.1608
652,136800,108.9516
655,137600,-44.3341
657,138400,174.5628
659,139200,169.2976
662,140000,14.2979
666,140800,-15.6448
668,141600,158.2773
671,142400,121.3283
673,143200,110.3339
676,144000,72.9342
678,144800,131.3935
680,145600,135.1072
682,146400,73.8705
684,147200,130.9588
686,148000,135.3311
690,148800,87.5653
692,149600,93.8063
694,150400,54.3693
696,151200,76.4316
698,152000,150.6376
701,152800,61.1165
703,153600,107.1831
705,154400,36.5675
708,155200,101.1064
710,156000,122.9282
712,156800,62.9654
716,157600,51.9878
719,158400,43.293
722,159200,85.1226
724,160000,131.7575
726,160800,78.5222
730,161600,62.6611
733,162400,113.225
735,163200,111.4957
739,164000,-25.1058
742,164800,59.5539
744,165600,151.3691
746,166400,141.9039
748,167200,49.3563
750,168000,117.931
753,168800,93.4635
755,169600,134.5373
757,170400,142.4466
760,171200,109.0833
762,172000,160.8192
764,172800,124.3137
766,173600,102.7727
768,174400,119.606
770,175200,66.232
773,176000,61.0767
777,176800,1.3692
781,177600,35.8955
783,178400,151.2111
785,179200,66.1451
790,180000,51.8993
793,180800,105.3677
795,181600,76.1065
798,182400,89.4552
802,183200,68.0907
804,184000,139.1322
808,184800,51.3484
811,185600,66.5144
813,186400,134.1215
815,187200,129.8673
817,188000,175.47
820,188800,76.7773
822,189600,159.7197
824,190400,157.8145
826,191200,123.7567
828,192000,55.8562
831,192800,85.5726
833,193600,162.1676
835,194400,120.2998
837,195200,157.4555
839,196000,147.2859
841,196800,169.9019
844,197600,120.3867
846,198400,128.0783
848,199200,152.7961
850,200000,137.7914
853,200800,107.631
855,201600,167.9275
859,202400,87.4017
861,203200,125.5886
864,204000,111.7095
867,204800,26.1279
869,205600,81.6244
873,206400,49.4549
875,207200,136.7284
877,208000,145.4508
879,208800,154.3852
881,209600,130.0818
883,210400,62.3919
886,211200,103.8916
889,212000,62.4724
891,212800,155.2379
893,213600,129.0682
895,214400,86.7154
897,215200,154.1012
899,216000,142.7504
901,216800,160.8486
903,217600,141.363
905,218400,105.0727
907,219200,149.0706
909,220000,135.1952
911,220800,146.5998
913,221600,146.8769
915,222400,97.605
917,223200,144.4743
920,224000,102.1775
922,224800,164.4448
924,225600,126.296
927,226400,101.6434
929,227200,88.7092
931,228000,126.2836
933,228800,138.4035
935,229600,116.1101
937,230400,134.3356
941,231200,65.1831
943,232000,154.8263
945,232800,91.1913
947,233600,139.0878
950,234400,119.714
954,235200,34.1476
956,236000,151.7828
958,236800,132.192
960,237600,139.1496
962,238400,152.3842
964,239200,97.0564
967,240000,116.4018
969,240800,80.6069
971,241600,120.0674
973,242400,136.8464
977,243200,45.3938
980,244000,78.7248
983,244800,91.5782
986,245600,85.5042
988,246400,149.2872
990,247200,85.8514
993,248000,101.5251
996,248800,122.9619
998,249600,100.1657
1003,250400,77.327
1005,251200,128.3388
1007,252000,153.5512
1009,252800,146.6941
1011,253600,160.2069
1017,254400,22.4953
1020,255200,39.8698
1023,256000,115.2844
1025,256800,186.1121
1027,257600,168.4289
1029,258400,91.8522
1032,259200,84.6612
1034,260000,151.1109
1036,260800,130.6905
1039,261600,60.202
1041,262400,188.7867
1043,263200,103.0786
1045,264000,176.6023
1049,264800,53.3766
1054,265600,56.8134
1056,266400,97.9436
1060,267200,83.2928
1063,268000,59.8691
1068,268800,79.808
1070,269600,84.8757
1073,270400,53.1344
1075,271200,147.5598
1078,272000,101.53
1081,272800,71.7572
1086,273600,37.2647
1088,274400,159.7687
1091,275200,109.673
1093,276000,172.415
1095,276800,142.2269
1097,277600,70.5099
1100,278400,106.6035
1103,279200,60.9277
1105,280000,35.9808
1107,280800,144.7203
1109,281600,64.4487
1111,282400,-6.0588
1113,283200,64.4269
1115,284000,99.0251
1117,284800,86.7026
1119,285600,118.4107
1122,286400,96.8878
1124,287200,84.8026
1126,288000,147.0736
1129,288800,17.8633
1133,289600,61.4817
1135,290400,134.2165
1139,291200,58.3756
1143,292000,57.7647
1147,292800,27.6445
1149,293600,82.2435
1152,294400,82.1977
1156,295200,37.1253
1158,296000,70.2655
1160,296800,91.1381
1162,297600,149.221
1164,298400,74.6311
1168,299200,87.4211
1171,300000,119.5657
1175,300800,36.2178
1178,301600,76.5519
1180,302400,61.3048
1182,303200,153.5559
1184,304000,140.6357
1188,304800,78.5122
1191,305600,120.1051
1194,306400,87.2095
1197,307200,108.0058
1199,308000,127.5016
1201,308800,146.3416
1203,309600,72.8396
1205,310400,141.8392
1208,311200,110.0796
1211,312000,70.6841
1214,312800,56.2888
1216,313600,166.5518
1219,314400,93.0336
1221,315200,150.6662
1223,316000,127.7234
1225,316800,160.1593
1229,317600,98.1895
1231,318400,135.849
1236,319200,40.5953
1238,320000,53.0295
1240,320800,143.1597
1244,321600,81.7975
1247,322400,61.9839
1250,323200,125.1136
1253,324000,84.2221
1255,324800,87.9889
1257,325600,178.0723
1259,326400,79.0592
1262,327200,93.7492
1264,328000,124.957
1267,328800,102.4104
1270,329600,52.6727
1273,330400,99.8296
1277,331200,47.6696
1281,332000,88.6354
1286,332800,70.1005
1291,333600,62.169
1295,334400,42.6039
1298,335200,152.4588
1303,336000,44.1485
1305,336800,153.9534
1308,337600,43.3102
1310,338400,125.1391
1312,339200,120.6878
1317,340000,35.9594
1322,340800,57.315
1325,341600,94.0083
1330,342400,56.1665
1333,343200,153.8496
1337,344000,59.4607
1340,344800,127.1925
1342,345600,156.9051
1345,346400,55.2927
1349,347200,102.3669
1352,348000,88.2114
1354,348800,156.1158
1357,349600,156.6753
1361,350400,48.2818
1365,351200,57.7405
1367,352000,136.566
1369,352800,132.2193
1371,353600,155.5596
1374,354400,149.7726
1377,355200,123.2517
1380,356000,20.9856
1383,356800,110.1691
1385,357600,150.9978
1388,358400,70.1764
1391,359200,68.2705
1393,360000,68.5117
1395,360800,108.8303
1399,361600,82.2212
1401,362400,115.182
1404,363200,174.8181
1406,364000,48.3087
1410,364800,131.8231
1412,365600,143.8955
1415,366400,118.2567
1418,367200,107.3218
1420,368000,190.4501
1426,368800,108.1297
1428,369600,126.9068
1431,370400,57.2908
1436,371200,43.6094
1438,372000,147.7743
1441,372800,72.9452
1443,373600,146.8235
1445,374400,142.7052
1447,375200,185.42
1449,376000,114.4239
1451,376800,132.6378
1453,377600,123.0137
1456,378400,110.2312
1458,379200,132.7282
1460,380000,197.5899
1463,380800,157.4383
1465,381600,169.7917
1467,382400,118.4244
1469,383200,143.9915
1471,384000,134.017
1473,384800,138.0537
1475,385600,120.7341
1478,386400,153.3871
1482,387200,138.6477
1487,388000,80.1569
1489,388800,144.682
1491,389600,156.2695
1493,390400,166.4544
1495,391200,61.7357
1499,392000,71.2081
1502,392800,114.2921
1505,393600,61.1382
1507,394400,127.6723
1509,395200,134.0309
1511,396000,161.1167
1513,396800,138.753
1515,397600,149.783
1518,398400,115.3266
1520,399200,204.4527
1523,400000,105.3934
1526,400800,44.1893
1528,401600,142.7846
1532,402400,89.6932
1535,403200,132.534
1537,404000,142.6604
1540,404800,117.499
1542,405600,142.3553
1544,406400,94.2901
1547,407200,104.2962
1549,408000,151.5635
1553,408800,71.0544
1555,409600,83.8532
1558,410400,128.6797
1561,411200,132.5982
1565,412000,40.9615
1567,412800,140.8227
1569,413600,145.4924
1573,414400,98.1616
1575,415200,199.2585
1578,416000,115.8455
1581,416800,45.3214
1583,417600,129.094
1589,418400,48.5101
1591,419200,192.7464
1594,420000,93.8717
1596,420800,73.99
1599,421600,74.0044
1602,422400,90.2411
1604,423200,133.9385
1606,424000,150.4071
1608,424800,110.8101
1612,425600,161.8077
1615,426400,38.5496
1618,427200,105.7292
1622,428000,57.6832
1624,428800,192.1994
1626,429600,159.5411
1628,430400,166.9029
1633,431200,41.0435
1637,432000,99.7324
1640,432800,116.6071
1642,433600,162.7302
1645,434400,96.3029
1648,435200,83.2728
1650,436000,167.1102
1653,436800,53.062
1656,437600,82.6296
1659,438400,179.1982
1661,439200,146.88
1663,440000,135.9969
1667,440800,-47.1467
1670,441600,106.2215
1673,442400,111.1722
1675,443200,42.0073
1680,444000,68.1917
1683,444800,27.7957
1685,445600,94.058
1688,446400,24.5882
1692,447200,60.5986
1695,448000,88.7793
1698,448800,110.1682
1700,449600,-113.206
1703,450400,226.5032
1705,451200,159.1283
1708,452000,124.5931
1710,452800,201.0465
1712,453600,124.1981
1715,454400,170.4594
1717,455200,17.0055
1720,456000,96.2367
1723,456800,130.6676
1725,457600,78.7443
1728,458400,131.6103
1730,459200,165.7125
1732,460000,168.2527
1734,460800,182.9259
1736,461600,130.9777
1739,462400,74.1123
1741,463200,54.033
1744,464000,168.1325
1746,464800,48.4237
1749,465600,152.0606
1752,466400,159.7469
1755,467200,123.869
1758,468000,153.3616
1761,468800,86.9326
1763,469600,150.3642
1765,470400,74.4226
1767,471200,99.1398
1770,472000,96.1967
1773,472800,107.4951
1775,473600,195.0438
1777,474400,93.339
1779,475200,154.6213
1781,476000,178.7352
1783,476800,154.3429
1786,477600,113.4226
1788,478400,150.6185
1790,479200,102.5336
1793,480000,156.9071
1795,480800,155.3226
1798,481600,219.0281
1800,482400,109.681
1802,483200,115.2611
1805,484000,104.0342
1808,484800,69.2093
1811,485600,133.8968
1813,486400,143.7471
1815,487200,159.1879
1818,488000,126.5245
1822,488800,110.5069
1826,489600,161.2492
1829,490400,66.4438
1832,491200,180.1596
1834,492000,88.0337
1836,492800,155.5446
1838,493600,162.5792
1840,494400,153.053
1842,495200,171.8457
1844,496000,152.3089
1846,496800,164.9311
1851,497600,94.2566
1854,498400,104.4027
1856,499200,150.4237
1859,500000,103.371
1861,500800,168.0601
1864,501600,102.2292
1866,502400,162.0877
1869,503200,24.4007
1871,504000,133.2426
1873,504800,148.3497
1877,505600,84.9189
1880,506400,110.7873
1882,507200,143.3624
1885,508000,213.0041
1889,508800,68.1834
1892,509600,222.5765
1894,510400,131.9669
1897,511200,121.7445
1899,512000,91.3653
1901,512800,127.115
1904,513600,77.0687
1906,514400,98.9119
1908,515200,124.6069
1911,516000,100.4136
1913,516800,143.7277
1916,517600,129.7506
1918,518400,88.948
1921,519200,203.3662
1923,520000,67.1875
1925,520800,123.9589
1928,521600,74.7693
1931,522400,106.7852
1933,523200,123.0799
1935,524000,111.0016
1938,524800,125.3063
1941,525600,21.9312
1945,526400,85.2997
1947,527200,145.9446
1949,528000,125.0081
1951,528800,96.6357
1954,529600,105.2714
1957,530400,104.0344
1962,531200,117.2645
1965,532000,124.4386
1967,532800,181.2748
1971,533600,83.9907
1973,534400,168.6385
1976,535200,33.9351
1978,536000,161.807
1982,536800,112.2012
1984,537600,168.0966
1988,538400,58.0733
1990,539200,129.4186
1992,540000,139.7075
1994,540800,170.465
1997,541600,50.3326
1999,542400,172.9171
2002,543200,96.2321
2006,544000,128.1193
2008,544800,96.3142
2010,545600,144.1713
2012,546400,153.1957
2015,547200,95.4021
2017,548000,201.793
2021,548800,72.6036
2024,549600,136.3329
2027,550400,56.0115
2030,551200,98.1342
2035,552000,30.5322
2037,552800,142.4218
2040,553600,179.031
2042,554400,158.9845
2044,555200,144.6839
2046,556000,91.5633
2050,556800,70.1499
2053,557600,-95.0318
2055,558400,201.1818
2058,559200,-75.1416
2061,560000,27.2417
2063,560800,-3.1602
2069,561600,1.9605
2071,562400,72.9023
2074,563200,132.2442
2076,564000,33.4794
2079,564800,192.0941
2081,565600,106.4484
2085,566400,108.2452
2088,567200,-17.5772
2090,568000,-50.9808
2095,568800,16.4116
2097,569600,114.1289
2101,570400,18.4568
2103,571200,53.1533
2107,572000,-4.7578
2109,572800,172.539
2112,573600,63.0248
2114,574400,139.8848
2117,575200,38.3335
2120,576000,92.6204
2125,576800,15.8465
2127,577600,121.4482
2130,578400,39.9178
2132,579200,166.8069
2134,580000,133.0765
2138,580800,49.2786
2142,581600,8.6058
2144,582400,157.7344
2148,583200,117.5527
2151,584000,117.5255
2154,584800,130.9664
2156,585600,25.3477
2161,586400,54.4954
2165,587200,29.116
2169,588000,61.9445
2171,588800,73.2111
2173,589600,125.1011
2178,590400,73.0857
2182,591200,40.2629
2186,592000,132.8429
2189,592800,116.138
2193,593600,58.0753
2195,594400,187.4711
2199,595200,92.9423
2204,596000,71.1065
2206,596800,147.9637
2211,597600,40.5648
2214,598400,39.1192
2217,599200,60.3597
2221,600000,86.8417
2224,600800,50.9376
2228,601600,-7.947
2231,602400,114.737
2235,603200,48.4787
2239,604000,32.4959
2242,604800,97.3908
2244,605600,64.0024
2247,606400,124.5691
2249,607200,44.1351
2252,608000,63.7067
2255,608800,35.788
2258,609600,106.6733
2261,610400,78.9051
2265,611200,56.3398
2270,612000,47.1139
2273,612800,-22.4051
2275,613600,129.2476
2278,614400,39.0728
2281,615200,83.9345
2283,616000,82.7194
2287,616800,65.6038
2291,617600,38.8947
2294,618400,205.3866
2296,619200,150.489
2299,620000,81.8419
2301,620800,134.2676
2303,621600,169.3147
2306,622400,109.5197
2309,623200,96.5788
2312,624000,44.152
2316,624800,70.0569
2318,625600,58.8416
2321,626400,179.2037
2324,627200,131.4845
2326,628000,162.7885
2329,628800,121.2302
2331,629600,-26.6112
2335,630400,49.4636
2337,631200,210.1567
2339,632000,151.9102
2342,632800,150.8126
2345,633600,198.1935
2348,634400,103.07
2351,635200,19.4558
2355,636000,91.7695
2357,636800,164.5066
2359,637600,163.6903
2361,638400,123.268
2365,639200,6.6428
2368,640000,112.9727
2371,640800,122.1566
2373,641600,148.6203
2375,642400,160.8064
2377,643200,177.2018
2379,644000,101.4987
2381,644800,148.5498
2383,645600,121.6717
2385,646400,177.0978
2388,647200,78.2435
2391,648000,120.3383
2395,648800,68.6378
2398,649600,11.1016
2400,650400,146.7204
2402,651200,136.2157
2407,652000,75.9866
2410,652800,225.9648
2413,653600,169.0349
2416,654400,73.9146
2418,655200,103.6115
2422,656000,173.672
2424,656800,224.1015
2426,657600,206.573
2428,658400,218.3506
2433,659200,178.4316
2437,660000,210.6928
2440,660800,62.1614
2442,661600,143.2314
2445,662400,195.3685
2449,663200,120.334
2452,664000,107.9335
2454,664800,202.0975
2458,665600,101.8649
2462,666400,253.5976
2465,667200,149.7494
2469,668000,107.4988
2471,668800,206.37
2475,669600,261.9156
2477,670400,263.5757
2480,671200,182.8793
2482,672000,93.5499
2486,672800,197.1437
2488,673600,166.9156
2491,674400,258.116
2495,675200,108.7879
2499,676000,108.2056
2502,676800,168.764
2506,677600,130.3106
2509,678400,136.8873
2512,679200,216.6037
2515,680000,222.2077
2520,680800,162.7624
2522,681600,124.8587
2525,682400,222.157
2530,683200,139.5708
2532,684000,202.4593
2536,684800,159.9597
2538,685600,211.3142
2542,686400,171.5921
2546,687200,156.2943
2551,688000,267.5384
2553,688800,130.8146
2557,689600,202.6128
2560,690400,203.3418
2562,691200,182.8161
2565,692000,173.8506
2568,692800,242.2087
2571,693600,173.2692
2575,694400,192.8506
2579,695200,249.985
2582,696000,170.5067
2587,696800,177.2288
2590,697600,150.4542
2596,698400,191.0361
2599,699200,166.2752
2603,700000,168.2905
2606,700800,258.8636
2610,701600,181.1943
2614,702400,207.072
2616,703200,196.8005
2619,704000,272.8974
2623,704800,217.8677
2627,705600,159.0051
2631,706400,214.2879
2634,707200,235.6307
2638,708000,198.2499
2643,708800,168.9879
2647,709600,216.8922
2651,710400,124.1536
2655,711200,214.4287
2658,712000,75.5958
2663,712800,212.9339
2666,713600,264.9014
2670,714400,209.2421
2673,715200,217.9328
2676,716000,175.3784
2681,716800,183.2757
2685,717600,102.6924
2687,718400,201.3129
2691,719200,288.1663
2695,720000,136.6211
2699,720800,168.4667
2702,721600,275.5904
2708,722400,106.7404
2710,723200,210.8121
2715,724000,192.7145
2720,724800,163.9577
2724,725600,212.4114
2729,726400,158.3031
2734,727200,132.7974
2738,728000,251.0216
2742,728800,268.9604
2744,729600,199.8861
2747,730400,230.4034
2752,731200,169.2151
2755,732000,221.7408
2758,732800,241.9212
2763,733600,184.3728
2765,734400,219.8984
2767,735200,204.1998
2771,736000,169.0591
2775,736800,170.4671
2778,737600,229.8813
2782,738400,201.578
2785,739200,149.1498
2788,740000,269.8139
2790,740800,255.8513
2793,741600,272.8775
2797,742400,211.6563
2800,743200,226.5141
2803,744000,258.4762
2806,744800,191.0821
2810,745600,277.4639
2813,746400,193.8622
2818,747200,139.9339
2821,748000,232.0562
2826,748800,224.9973
2829,749600,261.7887
2833,750400,192.9117
2836,751200,295.5268
2840,752000,273.1061
2844,752800,201.9175
2847,753600,274.1241
2850,754400,221.6542
2854,755200,213.8619
2858,756000,261.076
2863,756800,211.6475
2867,757600,271.468
2870,758400,204.3187
2874,759200,141.5205
2878,760000,221.4741
2882,760800,283.3706
2885,761600,237.7778
2888,762400,133.3785
2891,763200,281.8673
2894,764000,96.0049
2897,764800,110.8855
2899,765600,142.9391
2901,766400,204.0215
2904,767200,-3.4411
2906,768000,129.1284
2909,768800,231.7033
2911,769600,126.6184
2914,770400,259.637
2917,771200,238.9366
2919,772000,279.3496
2923,772800,259.1187
2926,773600,205.04
2930,774400,280.4425
2934,775200,287.5835
2938,776000,285.1047
2940,776800,129.1507
2945,777600,183.5736
2947,778400,172.6206
2952,779200,272.2684
2956,780000,289.2351
2958,780800,167.7218
2963,781600,233.8138
2968,782400,158.08
2973,783200,176.3868
2978,784000,116.1301
2981,784800,220.2862
2984,785600,278.7283
2988,786400,162.3159
2992,787200,155.7974
2996,788000,270.487
3000,788800,272.8011
3005,789600,213.6069
3009,790400,272.9843
3014,791200,174.0526
3017,792000,280.9266
3021,792800,149.1089
3024,793600,274.0141
3029,794400,137.5236
3033,795200,270.9164
3037,796000,144.8481
3041,796800,173.3455
3046,797600,127.5502
3048,798400,153.8624
3052,799200,225.5327
3056,800000,169.3964
3058,800800,236.7049
3060,801600,183.4052
3064,802400,247.8038
3066,803200,213.6683
3071,804000,180.773
3077,804800,142.0398
3080,805600,31.3679
3083,806400,-11.8006
3085,807200,166.3306
3088,808000,76.2793
3091,808800,232.664
3096,809600,28.1783
3099,810400,278.4627
3104,811200,215.3077
3107,812000,146.4102
3110,812800,34.3976
3113,813600,58.0706
3116,814400,194.2763
3119,815200,123.4678
3126,816000,56.9559
3129,816800,224.8779
3132,817600,238.5586
3135,818400,265.7883
3139,819200,179.6154
3142,820000,119.7379
3146,820800,185.2414
3149,821600,195.6803
3152,822400,221.9885
3156,823200,196.6917
3159,824000,32.7878
3163,824800,181.0866
3165,825600,170.3893
3168,826400,79.1721
3172,827200,206.6064
3174,828000,102.8437
3177,828800,241.3523
3179,829600,271.009
3182,830400,141.125
3184,831200,292.6908
3187,832000,177.2811
3190,832800,-8.1281
3196,833600,180.6852
3199,834400,66.4928
3203,835200,253.5105
3207,836000,128.9424
3211,836800,250.9519
3213,837600,103.5261
3217,838400,252.6411
3220,839200,145.1227
3224,840000,285.7581
3228,840800,158.3335
3231,841600,158.6277
3234,842400,272.4596
3237,843200,258.8016
3240,844000,124.5068
3243,844800,190.5179
3246,845600,173.4471
3249,846400,131.4125
3251,847200,189.8869
3255,848000,230.7182
3259,848800,199.0059
3262,849600,237.181
3264,850400,132.8771
3267,851200,232.7811
3270,852000,249.4502
3274,852800,170.8315
3276,853600,234.8494
3279,854400,68.0788
3282,855200,191.376
3285,856000,167.7604
3288,856800,278.8244
3291,857600,274.297
3294,858400,146.9396
3296,859200,245.3825
3299,860000,200.0109
3301,860800,150.7915
3303,861600,41.1889
3306,862400,151.9935
3309,863200,161.5924
3312,864000,136.0074
3314,864800,225.2279
3317,865600,82.2158
3320,866400,74.3615
3323,867200,80.0571
3327,868000,92.2647
3331,868800,40.8392
3335,869600,257.8092
3339,870400,216.9234
3342,871200,108.6825
3346,872000,154.2323
3349,872800,236.5433
3352,873600,183.7722
3354,874400,220.3509
3357,875200,209.6265
3359,876000,86.6974
3363,876800,268.4949
3365,877600,103.8933
3368,878400,90.1616
3370,879200,132.9775
3374,880000,141.6348
3379,880800,88.5806
3382,881600,-15.0805
3385,882400,150.5289
3388,883200,101.9277
3391,884000,46.5661
3394,884800,127.52
3398,885600,155.0926
3401,886400,100.0487
3405,887200,253.6462
3409,888000,51.4109
3413,888800,42.4653
3417,889600,144.4294
3421,890400,81.6016
3425,891200,168.8417
3427,892000,167.6593
3430,892800,139.0134
3434,893600,174.6089
3437,894400,94.564
3439,895200,196.7783
3442,896000,57.8864
3445,896800,151.7077
3450,897600,100.5362
3452,898400,216.4325
3457,899200,44.3752
3461,900000,260.1683
3465,900800,96.6116
3470,901600,124.9294
3474,902400,138.8543
3479,903200,171.9197
3483,904000,142.1545
3485,904800,120.0221
3487,905600,167.5769
3491,906400,107.5501
3496,907200,105.7404
3500,908000,21.6659
3503,908800,152.9013
3506,909600,126.335
3510,910400,66.509
3513,911200,157.3258
3515,912000,158.9079
3521,912800,167.4777
3524,913600,259.9464
3528,914400,121.9137
3532,915200,21.6425
3535,916000,47.6943
3540,916800,31.3094
3545,917600,36.1978
3548,918400,103.7884
3551,919200,43.0804
3554,920000,47.401
3556,920800,16.5601
3558,921600,30.8506
3561,922400,120.3381
3564,923200,65.4576
3566,924000,29.589
3571,924800,34.5224
3575,925600,91.0582
3577,926400,69.0123
3580,927200,-16.6969
3586,928000,48.9322
3589,928800,15.1484
3592,929600,21.8435
3597,930400,166.8174
3601,931200,57.1424
3606,932000,12.0639
3611,932800,158.3362
3616,933600,57.9691
3619,934400,27.8815
3622,935200,28.587
3627,936000,66.9777
3629,936800,44.4193
3632,937600,31.819
3637,938400,143.5996
3643,939200,47.9312
3648,940000,26.3844
3652,940800,73.8299
3659,941600,86.2947
3662,942400,124.6377
3666,943200,76.0223
3668,944000,30.7329
3672,944800,212.595
3676,945600,54.1215
3680,946400,94.8255
3683,947200,109.7388
3686,948000,156.3323
3690,948800,161.9208
3694,949600,114.7006
3699,950400,128.1364
3704,951200,126.1438
3708,952000,140.5409
3712,952800,167.5308
3716,953600,126.9007
3719,954400,203.3265
3722,955200,127.4693
3726,956000,172.3617
3728,956800,154.7923
3733,957600,127.3901
3736,958400,215.265
3742,959200,180.1155
3745,960000,207.8248
3750,960800,110.2566
3753,961600,173.4736
3757,962400,152.8612
3760,963200,108.7112
3765,964000,71.2091
3769,964800,210.5511
3773,965600,64.0858
3778,966400,158.8281
3781,967200,118.6285
3784,968000,27.0192
3787,968800,63.6146
3792,969600,133.9628
3796,970400,191.1736
3802,971200,101.9753
3805,972000,188.273
3810,972800,112.5867
3813,973600,238.3877
3817,974400,164.8471
3823,975200,188.299
3827,976000,105.1995
3831,976800,122.3931
3837,977600,106.497
3841,978400,195.8064
3846,979200,123.5003
3848,980000,138.3088
3852,980800,185.8363
3855,981600,128.6564
3861,982400,171.8781
3866,983200,128.9186
3871,984000,118.2091
3875,984800,173.9429
3880,985600,101.4836
3885,986400,172.5052
3891,987200,126.167
3895,988000,110.3302
3898,988800,143.9547
3903,989600,105.6745
3907,990400,81.649
3911,991200,168.4237
3913,992000,201.0847
3916,992800,258.1724
3922,993600,183.6108
3926,994400,103.3402
3930,995200,189.0944
3934,996000,166.6412
3941,996800,121.8922
3946,997600,143.3811
3950,998400,146.4824
3953,999200,259.7953
3957,1000000,162.4851
